fips2010,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,state,county,cousub,pop2017,hu2017,state_alpha
4805999999,673,699,920,1209,1560,48,59,99999,13660,6637,TX
4825399999,673,699,920,1209,1560,48,253,99999,19970,7292,TX
4844199999,673,699,920,1209,1560,48,441,99999,135370,56978,TX
7200399999,386,397,452,591,713,72,3,99999,39470,17385,PR
7200599999,386,397,452,591,713,72,5,99999,55720,27301,PR
7201199999,386,397,452,591,713,72,11,99999,27890,12557,PR
7207199999,386,397,452,591,713,72,71,99999,43315,20354,PR
7208199999,386,397,452,591,713,72,81,99999,27320,12228,PR
7209999999,386,397,452,591,713,72,99,99999,37675,15744,PR
7211799999,386,397,452,591,713,72,117,99999,14525,9447,PR
7213199999,386,397,452,591,713,72,131,99999,38970,17733,PR
7214199999,379,390,444,553,601,72,141,99999,30210,13315,PR
3913399999,600,709,912,1147,1235,39,133,99999,162080,68623,OH
3915399999,600,709,912,1147,1235,39,153,99999,541320,245731,OH
1300799999,643,666,791,1031,1151,13,7,99999,3250,1770,GA
1309599999,643,666,791,1031,1151,13,95,99999,91520,40702,GA
1317799999,643,666,791,1031,1151,13,177,99999,29215,10877,GA
1327399999,643,666,791,1031,1151,13,273,99999,8980,4177,GA
1332199999,643,666,791,1031,1151,13,321,99999,20810,9316,GA
4104399999,758,875,1153,1643,1919,41,43,99999,121075,49688,OR
3600199999,806,922,1136,1416,1539,36,1,99999,308580,140088,NY
3608399999,806,922,1136,1416,1539,36,83,99999,159800,72663,NY
3609199999,806,922,1136,1416,1539,36,91,99999,226630,103766,NY
3609399999,806,922,1136,1416,1539,36,93,99999,155240,69062,NY
3609599999,806,922,1136,1416,1539,36,95,99999,31610,17465,NY
3500199999,612,764,940,1356,1614,35,1,99999,674855,291099,NM
3504399999,612,764,940,1356,1614,35,43,99999,138815,55163,NM
3505799999,612,764,940,1356,1614,35,57,99999,15535,7990,NM
3506199999,612,764,940,1356,1614,35,61,99999,75845,30894,NM
2204399999,556,687,853,1122,1271,22,43,99999,22305,9201,LA
2207999999,556,687,853,1122,1271,22,79,99999,132080,57515,LA
4202599999,742,861,1098,1421,1487,42,25,99999,63985,34703,PA
4207799999,742,861,1098,1421,1487,42,77,99999,360775,145096,PA
4209599999,742,861,1098,1421,1487,42,95,99999,300940,122452,PA
3404199999,891,1017,1246,1553,1688,34,41,99999,107090,45398,NJ
4201399999,595,654,817,1018,1107,42,13,99999,124735,56646,PA
4801199999,638,723,934,1276,1428,48,11,99999,1930,922,TX
4806599999,638,723,934,1276,1428,48,65,99999,6035,2784,TX
4837599999,638,723,934,1276,1428,48,375,99999,121230,49395,TX
4838199999,638,723,934,1276,1428,48,381,99999,130550,53955,TX
4835999999,689,782,1010,1259,1544,48,359,99999,2085,743,TX
1916999999,720,744,903,1255,1493,19,169,99999,95890,38783,IA
202099999,994,1054,1388,2002,2437,2,20,99999,298225,115748,AK
217099999,785,839,1105,1594,1940,2,170,99999,101135,41704,AK
2616199999,983,1007,1228,1579,1930,26,161,99999,361510,149651,MI
101599999,490,556,732,952,1121,1,15,99999,115525,53655,AL
5501599999,640,667,866,1202,1206,55,15,99999,49735,20317,WI
5508799999,640,667,866,1202,1206,55,87,99999,183290,75875,WI
7201399999,393,400,461,609,760,72,13,99999,89550,41382,PR
7202799999,393,400,461,609,760,72,27,99999,32935,14148,PR
7206599999,393,400,461,609,760,72,65,99999,40980,16829,PR
7211599999,408,420,478,658,793,72,115,99999,24550,10387,PR
3702199999,1115,1122,1347,1843,2365,37,21,99999,252270,119412,NC
3708999999,1115,1122,1347,1843,2365,37,89,99999,112155,56398,NC
3711599999,1115,1122,1347,1843,2365,37,115,99999,21345,10860,NC
3708799999,696,862,981,1247,1586,37,87,99999,59855,35295,NC
1305999999,735,771,904,1226,1452,13,59,99999,123555,52305,GA
1319599999,735,771,904,1226,1452,13,195,99999,28600,11933,GA
1321999999,735,771,904,1226,1452,13,219,99999,35970,13491,GA
1322199999,735,771,904,1226,1452,13,221,99999,14655,6596,GA
1301399999,1065,1096,1248,1592,1951,13,13,99999,75100,27464,GA
1301599999,1065,1096,1248,1592,1951,13,15,99999,102625,40380,GA
1304599999,1065,1096,1248,1592,1951,13,45,99999,114900,45097,GA
1305799999,1065,1096,1248,1592,1951,13,57,99999,235895,87941,GA
1306399999,1065,1096,1248,1592,1951,13,63,99999,274150,105058,GA
1306799999,1065,1096,1248,1592,1951,13,67,99999,739070,295227,GA
1307799999,1065,1096,1248,1592,1951,13,77,99999,138015,52929,GA
1308599999,1065,1096,1248,1592,1951,13,85,99999,23395,10914,GA
1308999999,1065,1096,1248,1592,1951,13,89,99999,736065,307776,GA
1309799999,1065,1096,1248,1592,1951,13,97,99999,140150,52184,GA
1311399999,1065,1096,1248,1592,1951,13,113,99999,110305,41747,GA
1311799999,1065,1096,1248,1592,1951,13,117,99999,211300,74692,GA
1312199999,1065,1096,1248,1592,1951,13,121,99999,1010420,456265,GA
1313599999,1065,1096,1248,1592,1951,13,135,99999,889955,302157,GA
1314999999,1065,1096,1248,1592,1951,13,149,99999,11605,5181,GA
1315199999,1065,1096,1248,1592,1951,13,151,99999,217505,78971,GA
1315999999,1065,1096,1248,1592,1951,13,159,99999,13730,6347,GA
1321799999,1065,1096,1248,1592,1951,13,217,99999,105040,38713,GA
1322399999,1065,1096,1248,1592,1951,13,223,99999,152400,54395,GA
1322799999,1065,1096,1248,1592,1951,13,227,99999,30345,13844,GA
1323199999,1065,1096,1248,1592,1951,13,231,99999,17920,6878,GA
1324799999,1065,1096,1248,1592,1951,13,247,99999,88480,33421,GA
1325599999,1065,1096,1248,1592,1951,13,255,99999,64190,27178,GA
1329799999,1065,1096,1248,1592,1951,13,297,99999,88695,33041,GA
1303599999,713,718,945,1250,1504,13,35,99999,23555,9357,GA
1314399999,721,725,868,1096,1358,13,143,99999,28720,12382,GA
1317199999,685,705,802,1055,1255,13,171,99999,18280,7558,GA
1319999999,686,690,909,1311,1369,13,199,99999,21150,9980,GA
1321199999,823,847,964,1276,1693,13,211,99999,18015,7606,GA
3400199999,939,1107,1404,1877,2130,34,1,99999,272925,127809,NJ
108199999,611,674,878,1154,1344,1,81,99999,156595,67087,AL
1303399999,746,781,918,1251,1612,13,33,99999,22645,9961,GA
1307399999,746,781,918,1251,1612,13,73,99999,143725,54941,GA
1318999999,746,781,918,1251,1612,13,189,99999,21490,9331,GA
1324599999,746,781,918,1251,1612,13,245,99999,201570,87732,GA
4500399999,746,781,918,1251,1612,45,3,99999,165705,75249,SC
4503799999,746,781,918,1251,1612,45,37,99999,26620,10781,SC
1318199999,613,660,751,1040,1043,13,181,99999,7770,4857,GA
4802199999,1062,1220,1458,1896,2288,48,21,99999,80305,30195,TX
4805599999,1062,1220,1458,1896,2288,48,55,99999,40545,14260,TX
4820999999,1062,1220,1458,1896,2288,48,209,99999,194845,73347,TX
4845399999,1062,1220,1458,1896,2288,48,453,99999,1176585,487519,TX
4849199999,1062,1220,1458,1896,2288,48,491,99999,508315,181263,TX
602999999,762,777,1013,1461,1739,6,29,99999,878745,293548,CA
2400399999,970,1195,1488,1926,2202,24,3,99999,564600,220641,MD
2400599999,970,1195,1488,1926,2202,24,5,99999,828635,336358,MD
2401399999,970,1195,1488,1926,2202,24,13,99999,167320,63211,MD
2402599999,970,1195,1488,1926,2202,24,25,99999,250130,98853,MD
2402799999,970,1195,1488,1926,2202,24,27,99999,312495,116493,MD
2403599999,970,1195,1488,1926,2202,24,35,99999,49070,20885,MD
2451099999,970,1195,1488,1926,2202,24,510,99999,619795,294858,MD
2301902795,667,778,987,1230,1707,23,19,2795,32235,15709,ME
2301906925,667,778,987,1230,1707,23,19,6925,9165,4351,ME
2301922535,667,778,987,1230,1707,23,19,22535,2135,1071,ME
2301927645,667,778,987,1230,1707,23,19,27645,4575,2051,ME
2301930795,667,778,987,1230,1707,23,19,30795,7315,3077,ME
2301932510,667,778,987,1230,1707,23,19,32510,5790,2273,ME
2301933490,667,778,987,1230,1707,23,19,33490,3070,1385,ME
2301936325,667,778,987,1230,1707,23,19,36325,1140,538,ME
2301945670,667,778,987,1230,1707,23,19,45670,3000,1357,ME
2301955225,667,778,987,1230,1707,23,19,55225,7595,3911,ME
2301955565,667,778,987,1230,1707,23,19,55565,10915,3508,ME
2301955680,667,778,987,1230,1707,23,19,55680,3675,1725,ME
2301957936,667,778,987,1230,1707,23,19,57936,785,365,ME
2301978780,667,778,987,1230,1707,23,19,78780,1960,903,ME
2301901115,607,671,884,1102,1198,23,19,1115,950,439,ME
2301901500,607,671,884,1102,1198,23,19,1500,195,139,ME
2301906575,607,671,884,1102,1198,23,19,6575,1105,552,ME
2301906680,607,671,884,1102,1198,23,19,6680,1480,794,ME
2301909200,607,671,884,1102,1198,23,19,9200,255,373,ME
2301910670,607,671,884,1102,1198,23,19,10670,2790,1249,ME
2301910810,607,671,884,1102,1198,23,19,10810,135,113,ME
2301912105,607,671,884,1102,1198,23,19,12105,1470,552,ME
2301912525,607,671,884,1102,1198,23,19,12525,545,280,ME
2301913365,607,671,884,1102,1198,23,19,13365,730,457,ME
2301914310,607,671,884,1102,1198,23,19,14310,1920,1110,ME
2301914380,607,671,884,1102,1198,23,19,14380,2840,1243,ME
2301917530,607,671,884,1102,1198,23,19,17530,3765,2221,ME
2301917950,607,671,884,1102,1198,23,19,17950,1270,625,ME
2301918580,607,671,884,1102,1198,23,19,18580,25,21,ME
2301919868,607,671,884,1102,1198,23,19,19868,210,327,ME
2301921030,607,671,884,1102,1198,23,19,21030,1785,892,ME
2301922710,607,671,884,1102,1198,23,19,22710,120,75,ME
2301923620,607,671,884,1102,1198,23,19,23620,1530,950,ME
2301923865,607,671,884,1102,1198,23,19,23865,1140,527,ME
2301924110,607,671,884,1102,1198,23,19,24110,1060,455,ME
2301927190,607,671,884,1102,1198,23,19,27190,1235,619,ME
2301929185,607,671,884,1102,1198,23,19,29185,1390,724,ME
2301934190,607,671,884,1102,1198,23,19,34190,1205,563,ME
2301934365,607,671,884,1102,1198,23,19,34365,1690,842,ME
2301937075,607,671,884,1102,1198,23,19,37075,90,121,ME
2301937760,607,671,884,1102,1198,23,19,37760,640,349,ME
2301938005,607,671,884,1102,1198,23,19,38005,90,422,ME
2301938530,607,671,884,1102,1198,23,19,38530,945,527,ME
2301938705,607,671,884,1102,1198,23,19,38705,2940,1235,ME
2301939475,607,671,884,1102,1198,23,19,39475,4985,2686,ME
2301941435,607,671,884,1102,1198,23,19,41435,360,345,ME
2301944270,607,671,884,1102,1198,23,19,44270,855,508,ME
2301944340,607,671,884,1102,1198,23,19,44340,130,87,ME
2301945005,607,671,884,1102,1198,23,19,45005,1100,586,ME
2301945810,607,671,884,1102,1198,23,19,45810,4345,2591,ME
2301947560,607,671,884,1102,1198,23,19,47560,210,303,ME
2301948505,607,671,884,1102,1198,23,19,48505,1575,688,ME
2301949065,607,671,884,1102,1198,23,19,49065,3250,1833,ME
2301952710,607,671,884,1102,1198,23,19,52710,400,1055,ME
2301957045,607,671,884,1102,1198,23,19,57045,480,235,ME
2301957150,607,671,884,1102,1198,23,19,57150,890,618,ME
2301959950,607,671,884,1102,1198,23,19,59950,1290,597,ME
2301960790,607,671,884,1102,1198,23,19,60790,275,210,ME
2301967160,607,671,884,1102,1198,23,19,67160,55,114,ME
2301973250,607,671,884,1102,1198,23,19,73250,365,283,ME
2301973600,607,671,884,1102,1198,23,19,73600,425,265,ME
2301974055,607,671,884,1102,1198,23,19,74055,1460,686,ME
2301978015,607,671,884,1102,1198,23,19,78015,0,4,ME
2301981055,607,671,884,1102,1198,23,19,81055,70,54,ME
2301985230,607,671,884,1102,1198,23,19,85230,0,21,ME
2301986305,607,671,884,1102,1198,23,19,86305,560,277,ME
2301987390,607,671,884,1102,1198,23,19,87390,270,151,ME
2500103690,1043,1215,1600,2029,2167,25,1,3600,44325,26480,MA
2500107175,1043,1215,1600,2029,2167,25,1,7175,19815,11595,MA
2500107980,1043,1215,1600,2029,2167,25,1,7980,9855,7823,MA
2500112995,1043,1215,1600,2029,2167,25,1,12995,6150,7211,MA
2500116775,1043,1215,1600,2029,2167,25,1,16775,13990,16311,MA
2500119295,1043,1215,1600,2029,2167,25,1,19295,4910,6143,MA
2500123105,1043,1215,1600,2029,2167,25,1,23105,31255,21985,MA
2500129020,1043,1215,1600,2029,2167,25,1,29020,12145,10469,MA
2500139100,1043,1215,1600,2029,2167,25,1,39100,14055,10033,MA
2500151440,1043,1215,1600,2029,2167,25,1,51440,5825,5483,MA
2500155500,1043,1215,1600,2029,2167,25,1,55500,2950,4536,MA
2500159735,1043,1215,1600,2029,2167,25,1,59735,20415,9808,MA
2500170605,1043,1215,1600,2029,2167,25,1,70605,1580,3189,MA
2500174385,1043,1215,1600,2029,2167,25,1,74385,3170,4447,MA
2500182525,1043,1215,1600,2029,2167,25,1,82525,23460,17116,MA
2200599999,726,813,958,1227,1531,22,5,99999,119130,45498,LA
2203399999,726,813,958,1227,1531,22,33,99999,446165,192159,LA
2203799999,726,813,958,1227,1531,22,37,99999,19555,8324,LA
2206399999,726,813,958,1227,1531,22,63,99999,137095,55305,LA
2207799999,726,813,958,1227,1531,22,77,99999,22270,11413,LA
2209199999,726,813,958,1227,1531,22,91,99999,10510,5244,LA
2212199999,726,813,958,1227,1531,22,121,99999,25520,10398,LA
2212599999,726,813,958,1227,1531,22,125,99999,15375,5363,LA
2204799999,564,649,739,948,1001,22,47,99999,33120,13205,LA
2602599999,548,669,841,1089,1139,26,25,99999,134325,60924,MI
2601799999,513,598,787,1042,1066,26,17,99999,105350,48254,MI
4819999999,663,732,912,1186,1256,48,199,99999,55995,24020,TX
4824599999,663,732,912,1186,1256,48,245,99999,254575,107716,TX
4836199999,663,732,912,1186,1256,48,361,99999,83910,36649,TX
4835199999,521,575,714,979,982,48,351,99999,14185,7252,TX
5401999999,610,622,715,965,969,54,19,99999,44600,21563,WV
5408199999,697,718,817,1049,1376,54,81,99999,77095,36173,WV
5307399999,882,944,1225,1767,2151,53,73,99999,212740,94452,WA
4101799999,893,1050,1275,1839,2239,41,17,99999,175320,85012,OR
3000999999,617,719,947,1332,1613,30,9,99999,10465,6543,MT
3011199999,617,719,947,1332,1613,30,111,99999,156330,68561,MT
3003799999,493,574,756,1091,1287,30,37,99999,745,455,MT
3600799999,637,666,862,1125,1287,36,7,99999,196125,90727,NY
3610799999,637,666,862,1125,1287,36,107,99999,49320,22427,NY
100799999,875,937,1073,1404,1551,1,7,99999,22580,9112,AL
100999999,875,937,1073,1404,1551,1,9,99999,57665,24161,AL
107399999,875,937,1073,1404,1551,1,73,99999,659460,306110,AL
111599999,875,937,1073,1404,1551,1,115,99999,86935,36524,AL
111799999,875,937,1073,1404,1551,1,117,99999,208720,85043,AL
102199999,648,684,779,1124,1224,1,21,99999,43805,19518,AL
112799999,594,598,787,981,1094,1,127,99999,64925,30988,AL
3801599999,738,742,948,1320,1568,38,15,99999,92370,41103,ND
3805999999,738,742,948,1320,1568,38,59,99999,30060,14324,ND
3806599999,756,761,974,1321,1583,38,65,99999,1820,1004,ND
3808599999,539,542,714,890,1108,38,85,99999,4420,1340,ND
5112199999,852,933,1062,1532,1865,51,121,99999,97690,39571,VA
5175099999,852,933,1062,1532,1865,51,750,99999,17380,6507,VA
5106399999,609,627,714,1030,1254,51,63,99999,15595,7981,VA
5107199999,516,618,765,956,1203,51,71,99999,16865,8346,VA
5115599999,659,673,772,1050,1317,51,155,99999,34330,17289,VA
1711399999,621,694,886,1243,1525,17,113,99999,173230,71852,IL
1703999999,561,565,698,942,946,17,39,99999,16175,7565,IL
1810599999,683,729,930,1243,1633,18,105,99999,144435,60757,IN
1811999999,566,569,714,985,1254,18,119,99999,20955,10117,IN
4203799999,687,691,828,1032,1289,42,37,99999,66615,29970,PA
4209399999,725,730,899,1148,1218,42,93,99999,18300,8128,PA
1600199999,645,786,990,1416,1628,16,1,99999,435115,172399,ID
1601599999,645,786,990,1416,1628,16,15,99999,6970,5441,ID
1602799999,645,786,990,1416,1628,16,27,99999,207025,73265,ID
1607399999,645,786,990,1416,1628,16,73,99999,11385,4857,ID
1604599999,573,667,879,1145,1253,16,45,99999,16850,7224,ID
2500901260,1813,2008,2443,3044,3309,25,9,1185,17220,7444,MA
2500905595,1813,2008,2443,3044,3309,25,9,5595,41430,17295,MA
2500916250,1813,2008,2443,3044,3309,25,9,16250,27525,11102,MA
2500921850,1813,2008,2443,3044,3309,25,9,21850,3685,1712,MA
2500926150,1813,2008,2443,3044,3309,25,9,26150,29860,14827,MA
2500927900,1813,2008,2443,3044,3309,25,9,27900,7990,2978,MA
2500932310,1813,2008,2443,3044,3309,25,9,32310,13810,6049,MA
2500937490,1813,2008,2443,3044,3309,25,9,37490,93070,34537,MA
2500937560,1813,2008,2443,3044,3309,25,9,37560,12730,4791,MA
2500937995,1813,2008,2443,3044,3309,25,9,37995,5325,2327,MA
2500938400,1813,2008,2443,3044,3309,25,9,38400,20395,8853,MA
2500941095,1813,2008,2443,3044,3309,25,9,41095,9655,3103,MA
2500943580,1813,2008,2443,3044,3309,25,9,43580,3490,1731,MA
2500945175,1813,2008,2443,3044,3309,25,9,45175,6965,3087,MA
2500945245,1813,2008,2443,3044,3309,25,9,45245,17890,8547,MA
2500952490,1813,2008,2443,3044,3309,25,9,52490,52610,22530,MA
2500957880,1813,2008,2443,3044,3309,25,9,57880,7185,4143,MA
2500958405,1813,2008,2443,3044,3309,25,9,58405,6230,2313,MA
2500959105,1813,2008,2443,3044,3309,25,9,59105,43145,19399,MA
2500959245,1813,2008,2443,3044,3309,25,9,59245,9020,4684,MA
2500960015,1813,2008,2443,3044,3309,25,9,60015,28035,10809,MA
2500968645,1813,2008,2443,3044,3309,25,9,68645,14565,5775,MA
2500970150,1813,2008,2443,3044,3309,25,9,70150,6495,2271,MA
2500974595,1813,2008,2443,3044,3309,25,9,74595,5180,1381,MA
2501700380,1813,2008,2443,3044,3309,25,17,380,23455,9049,MA
2501701605,1813,2008,2443,3044,3309,25,17,1605,44990,19615,MA
2501701955,1813,2008,2443,3044,3309,25,17,1955,3195,1179,MA
2501702130,1813,2008,2443,3044,3309,25,17,2130,17480,6875,MA
2501703005,1813,2008,2443,3044,3309,25,17,3005,8015,3560,MA
2501704615,1813,2008,2443,3044,3309,25,17,4615,14105,5346,MA
2501705070,1813,2008,2443,3044,3309,25,17,5070,25965,10359,MA
2501707350,1813,2008,2443,3044,3309,25,17,7350,5545,2351,MA
2501709840,1813,2008,2443,3044,3309,25,17,9840,26105,10116,MA
2501711000,1813,2008,2443,3044,3309,25,17,11000,110895,49564,MA
2501711525,1813,2008,2443,3044,3309,25,17,11525,5160,1826,MA
2501715060,1813,2008,2443,3044,3309,25,17,15060,19355,7319,MA
2501721990,1813,2008,2443,3044,3309,25,17,21990,45210,16690,MA
2501724925,1813,2008,2443,3044,3309,25,17,24925,71230,28841,MA
2501730700,1813,2008,2443,3044,3309,25,17,30700,14480,5224,MA
2501731085,1813,2008,2443,3044,3309,25,17,31085,16720,5927,MA
2501731540,1813,2008,2443,3044,3309,25,17,31540,19845,8016,MA
2501735215,1813,2008,2443,3044,3309,25,17,35215,33340,12230,MA
2501735425,1813,2008,2443,3044,3309,25,17,35425,6695,2612,MA
2501735950,1813,2008,2443,3044,3309,25,17,35950,9755,3623,MA
2501737875,1813,2008,2443,3044,3309,25,17,37875,61210,24367,MA
2501738715,1813,2008,2443,3044,3309,25,17,38715,39770,16710,MA
2501739625,1813,2008,2443,3044,3309,25,17,39625,10560,4531,MA
2501739835,1813,2008,2443,3044,3309,25,17,39835,57700,23580,MA
2501740115,1813,2008,2443,3044,3309,25,17,40115,28130,11896,MA
2501743895,1813,2008,2443,3044,3309,25,17,43895,35955,14882,MA
2501745560,1813,2008,2443,3044,3309,25,17,45560,88480,32617,MA
2501748955,1813,2008,2443,3044,3309,25,17,48955,15600,5711,MA
2501756130,1813,2008,2443,3044,3309,25,17,56130,25770,9886,MA
2501761380,1813,2008,2443,3044,3309,25,17,61380,4300,1550,MA
2501761590,1813,2008,2443,3044,3309,25,17,61590,7570,2568,MA
2501762535,1813,2008,2443,3044,3309,25,17,62535,79985,34056,MA
2501767665,1813,2008,2443,3044,3309,25,17,67665,21965,9318,MA
2501768050,1813,2008,2443,3044,3309,25,17,68050,7060,2692,MA
2501768260,1813,2008,2443,3044,3309,25,17,68260,18695,6356,MA
2501770360,1813,2008,2443,3044,3309,25,17,70360,9420,3569,MA
2501772215,1813,2008,2443,3044,3309,25,17,72215,26825,10957,MA
2501772600,1813,2008,2443,3044,3309,25,17,72600,62830,25518,MA
2501773440,1813,2008,2443,3044,3309,25,17,73440,34555,16046,MA
2501773790,1813,2008,2443,3044,3309,25,17,73790,13700,5268,MA
2501777255,1813,2008,2443,3044,3309,25,17,77255,12025,3959,MA
2501780230,1813,2008,2443,3044,3309,25,17,80230,23540,8074,MA
2501780510,1813,2008,2443,3044,3309,25,17,80510,22580,8310,MA
2501781035,1813,2008,2443,3044,3309,25,17,81035,39500,16277,MA
2502104930,1813,2008,2443,3044,3309,25,21,4930,16930,6741,MA
2502107740,1813,2008,2443,3044,3309,25,21,7665,37080,14651,MA
2502109175,1813,2008,2443,3044,3309,25,21,9175,59245,26199,MA
2502111315,1813,2008,2443,3044,3309,25,21,11315,22830,9257,MA
2502114640,1813,2008,2443,3044,3309,25,21,14640,8395,3473,MA
2502116495,1813,2008,2443,3044,3309,25,21,16495,25375,10246,MA
2502117405,1813,2008,2443,3044,3309,25,21,17405,5920,2112,MA
2502124820,1813,2008,2443,3044,3309,25,21,24820,17450,6772,MA
2502125172,1813,2008,2443,3044,3309,25,21,25100,32845,11620,MA
2502130455,1813,2008,2443,3044,3309,25,21,30455,11030,4425,MA
2502139765,1813,2008,2443,3044,3309,25,21,39765,12610,4440,MA
2502139975,1813,2008,2443,3044,3309,25,21,39975,13160,4837,MA
2502141515,1813,2008,2443,3044,3309,25,21,41515,8145,3228,MA
2502141690,1813,2008,2443,3044,3309,25,21,41690,27525,9377,MA
2502144105,1813,2008,2443,3044,3309,25,21,44105,30430,10963,MA
2502146050,1813,2008,2443,3044,3309,25,21,46050,11670,3344,MA
2502150250,1813,2008,2443,3044,3309,25,21,50250,29120,12154,MA
2502154100,1813,2008,2443,3044,3309,25,21,54100,9000,3834,MA
2502155745,1813,2008,2443,3044,3309,25,21,55745,93825,42889,MA
2502155955,1813,2008,2443,3044,3309,25,21,55955,33705,12893,MA
2502160785,1813,2008,2443,3044,3309,25,21,60785,18245,6682,MA
2502167945,1813,2008,2443,3044,3309,25,21,67945,28340,11636,MA
2502172495,1813,2008,2443,3044,3309,25,21,72495,24960,9232,MA
2502174175,1813,2008,2443,3044,3309,25,21,74175,29005,9221,MA
2502178690,1813,2008,2443,3044,3309,25,21,78690,15595,5882,MA
2502178972,1813,2008,2443,3044,3309,25,21,78865,55890,23915,MA
2502182315,1813,2008,2443,3044,3309,25,21,82315,11595,4136,MA
2502311665,1813,2008,2443,3044,3309,25,23,11665,11615,4751,MA
2502317895,1813,2008,2443,3044,3309,25,23,17895,15570,5957,MA
2502328285,1813,2008,2443,3044,3309,25,23,28285,14330,5026,MA
2502330210,1813,2008,2443,3044,3309,25,23,30210,23045,9152,MA
2502331645,1813,2008,2443,3044,3309,25,23,31645,10400,5878,MA
2502333220,1813,2008,2443,3044,3309,25,23,33220,13210,5070,MA
2502338855,1813,2008,2443,3044,3309,25,23,38855,25650,10660,MA
2502350145,1813,2008,2443,3044,3309,25,23,50145,10895,3799,MA
2502352630,1813,2008,2443,3044,3309,25,23,52630,18230,6731,MA
2502354310,1813,2008,2443,3044,3309,25,23,54310,58695,26710,MA
2502357775,1813,2008,2443,3044,3309,25,23,57775,17850,7238,MA
2502360330,1813,2008,2443,3044,3309,25,23,60330,18490,8065,MA
2502372985,1813,2008,2443,3044,3309,25,23,72985,22535,13181,MA
2502507000,1813,2008,2443,3044,3309,25,25,7000,669160,285660,MA
2502513205,1813,2008,2443,3044,3309,25,25,13205,39270,13303,MA
2502556585,1813,2008,2443,3044,3309,25,25,56585,53865,21424,MA
2502581005,1813,2008,2443,3044,3309,25,25,80930,18390,8275,MA
3301568260,1813,2008,2443,3044,3309,33,15,68260,8835,4976,NH
3301571140,1813,2008,2443,3044,3309,33,15,71140,795,399,NH
2502102935,1141,1244,1639,2057,2403,25,21,2935,4470,1766,MA
2502300170,1141,1244,1639,2057,2403,25,23,170,16275,6538,MA
2502308085,1141,1244,1639,2057,2403,25,23,8085,27435,8435,MA
2502309000,1141,1244,1639,2057,2403,25,23,9000,95160,34873,MA
2502318455,1141,1244,1639,2057,2403,25,23,18455,14300,5018,MA
2502327795,1141,1244,1639,2057,2403,25,23,27795,7740,2941,MA
2502328495,1141,1244,1639,2057,2403,25,23,28495,10560,3811,MA
2502333920,1141,1244,1639,2057,2403,25,23,33920,11245,4355,MA
2502338540,1141,1244,1639,2057,2403,25,23,38540,5065,2494,MA
2502339450,1141,1244,1639,2057,2403,25,23,39450,6245,3247,MA
2502340850,1141,1244,1639,2057,2403,25,23,40850,24215,9583,MA
2502354415,1141,1244,1639,2057,2403,25,23,54415,2910,1067,MA
2502357600,1141,1244,1639,2057,2403,25,23,57600,5460,1946,MA
2502375260,1141,1244,1639,2057,2403,25,23,75260,7115,2690,MA
2502379530,1141,1244,1639,2057,2403,25,23,79530,14865,5548,MA
2500901465,1028,1184,1525,1900,2066,25,9,1465,35375,12850,MA
2500907420,1028,1184,1525,1900,2066,25,9,7420,8230,2743,MA
2500925625,1028,1184,1525,1900,2066,25,9,25625,8570,3405,MA
2500927620,1028,1184,1525,1900,2066,25,9,27620,6695,2467,MA
2500929405,1028,1184,1525,1900,2066,25,9,29405,62945,25828,MA
2500934550,1028,1184,1525,1900,2066,25,9,34550,79495,27530,MA
2500940430,1028,1184,1525,1900,2066,25,9,40430,6750,2754,MA
2500940710,1028,1184,1525,1900,2066,25,9,40710,49575,18457,MA
2500946365,1028,1184,1525,1900,2066,25,9,46365,30170,11769,MA
2500977150,1028,1184,1525,1900,2066,25,9,77150,4545,1688,MA
3301502340,1028,1184,1525,1900,2066,33,15,2340,6840,2865,NH
3301512100,1028,1184,1525,1900,2066,33,15,12100,4935,1746,NH
3301517140,1028,1184,1525,1900,2066,33,15,17140,4480,1646,NH
3301517940,1028,1184,1525,1900,2066,33,15,17940,33310,13792,NH
3301527940,1028,1184,1525,1900,2066,33,15,27940,4590,1766,NH
3301532900,1028,1184,1525,1900,2066,33,15,32900,8600,3763,NH
3301540100,1028,1184,1525,1900,2066,33,15,40100,6140,2583,NH
3301552900,1028,1184,1525,1900,2066,33,15,52900,4825,1906,NH
3301562500,1028,1184,1525,1900,2066,33,15,62500,7640,3132,NH
3301564020,1028,1184,1525,1900,2066,33,15,64020,10325,4241,NH
3301566660,1028,1184,1525,1900,2066,33,15,66660,28950,11781,NH
3301567620,1028,1184,1525,1900,2066,33,15,67620,6280,2352,NH
3301585780,1028,1184,1525,1900,2066,33,15,85780,14345,5358,NH
2501705805,1139,1270,1639,2042,2220,25,17,5805,42790,14974,MA
2501713135,1139,1270,1639,2042,2220,25,17,13135,35065,14147,MA
2501717475,1139,1270,1639,2042,2220,25,17,17475,31115,11543,MA
2501717825,1139,1270,1639,2042,2220,25,17,17825,3335,1174,MA
2501727480,1139,1270,1639,2042,2220,25,17,27480,11280,4360,MA
2501737000,1139,1270,1639,2042,2220,25,17,37000,110965,41489,MA
2501752805,1139,1270,1639,2042,2220,25,17,52805,12050,4665,MA
2501769415,1139,1270,1639,2042,2220,25,17,69415,30665,11911,MA
2501771025,1139,1270,1639,2042,2220,25,17,71025,12230,4431,MA
